route_id	route_name	route_type	stop_id	stop_name	latitude	longitude	vehicle_id	trip_id	timestamp	speed_kmh	eta_next_stop	occupancy_level	status	delay_seconds
14885804	L79 Sidi Moumen-Place Sraghna	bus	4987950247	Place Sraghna	33.5694983	-7.6011147	veh_7154	trip_8366	7/1/2025 19:14	0.3	7/1/2025 19:23	medium	early	115
18093849	L310 Place Sraghna - Oulad Salah	bus	4987950247	Place Sraghna	33.5694983	-7.6011147	veh_8083	trip_7161	7/1/2025 18:59	10.9	7/1/2025 19:01	low	on_time	-199
7433635	L6 Mekanssa - Place Maréchal	bus	4987950247	Place Sraghna	33.5694983	-7.6011147	veh_9884	trip_8683	7/1/2025 19:32	23.5	7/1/2025 19:40	medium	delayed	-106
7433635	L6 Mekanssa - Place Maréchal	bus	4987950247	Place Sraghna	33.5694983	-7.6011147	veh_5830	trip_8668	7/1/2025 19:09	26.2	7/1/2025 19:16	high	early	88
14866501	L604 Al Hamd-Place Sraghna	bus	4987950247	Place Sraghna	33.5694983	-7.6011147	veh_3399	trip_7374	7/1/2025 19:29	30.5	7/1/2025 19:30	low	on_time	694
14885804	L79 Sidi Moumen-Place Sraghna	bus	4987950247	Place Sraghna	33.5694983	-7.6011147	veh_7562	trip_7105	7/1/2025 19:34	53.8	7/1/2025 19:42	high	early	646
18093849	L310 Place Sraghna - Oulad Salah	bus	4987950247	Place Sraghna	33.5694983	-7.6011147	veh_6621	trip_7362	7/1/2025 19:19	31.4	7/1/2025 19:27	medium	on_time	-110
7433635	L6 Mekanssa - Place Maréchal	bus	4987950247	Place Sraghna	33.5694983	-7.6011147	veh_4567	trip_6708	7/1/2025 19:37	51.7	7/1/2025 19:42	low	early	316
14866501	L604 Al Hamd-Place Sraghna	bus	4987950247	Place Sraghna	33.5694983	-7.6011147	veh_9909	trip_8238	7/1/2025 18:52	57.4	7/1/2025 19:03	high	on_time	357
14885804	L79 Sidi Moumen-Place Sraghna	bus	4987950247	Place Sraghna	33.5694983	-7.6011147	veh_3421	trip_6790	7/1/2025 19:12	27.8	7/1/2025 19:20	high	delayed	-133
18093849	L310 Place Sraghna - Oulad Salah	bus	4987950247	Place Sraghna	33.5694983	-7.6011147	veh_6449	trip_8461	7/1/2025 19:24	52.7	7/1/2025 19:29	low	early	-170
14784754	L31 Place Sraghna - Sidi Maârouf(Ouled Haddou)	bus	4987950248	Place Sraghna	33.5691346	-7.6013307	veh_3097	trip_6288	7/1/2025 19:28	7.6	7/1/2025 19:34	low	early	888
14866500	L604 Place Sraghna-Al Hamd	bus	4987950248	Place Sraghna	33.5691346	-7.6013307	veh_3503	trip_7608	7/1/2025 18:51	46.9	7/1/2025 18:53	high	on_time	489
14885803	L79 Place Sraghna-Sidi Moumen	bus	4987950248	Place Sraghna	33.5691346	-7.6013307	veh_6099	trip_8265	7/1/2025 18:49	11.1	7/1/2025 19:00	high	delayed	708
18093850	L310 Oulad Salah-Place Sraghna	bus	4987950248	Place Sraghna	33.5691346	-7.6013307	veh_7274	trip_5533	7/1/2025 19:39	16.7	7/1/2025 19:49	low	on_time	141
14784754	L31 Place Sraghna - Sidi Maârouf(Ouled Haddou)	bus	4987950248	Place Sraghna	33.5691346	-7.6013307	veh_4299	trip_7994	7/1/2025 19:30	23.8	7/1/2025 19:38	medium	delayed	793
14866500	L604 Place Sraghna-Al Hamd	bus	4987950248	Place Sraghna	33.5691346	-7.6013307	veh_4298	trip_8126	7/1/2025 19:02	46.8	7/1/2025 19:12	medium	early	-70
14885803	L79 Place Sraghna-Sidi Moumen	bus	4987950248	Place Sraghna	33.5691346	-7.6013307	veh_8950	trip_5252	7/1/2025 18:58	9.7	7/1/2025 19:09	high	delayed	191
18093850	L310 Oulad Salah-Place Sraghna	bus	4987950248	Place Sraghna	33.5691346	-7.6013307	veh_8637	trip_7967	7/1/2025 19:28	32.8	7/1/2025 19:36	medium	early	330
14866500	L604 Place Sraghna-Al Hamd	bus	4987950248	Place Sraghna	33.5691346	-7.6013307	veh_5625	trip_7269	7/1/2025 18:52	24.1	7/1/2025 18:58	high	on_time	747
14885803	L79 Place Sraghna-Sidi Moumen	bus	4987950248	Place Sraghna	33.5691346	-7.6013307	veh_1647	trip_6420	7/1/2025 19:40	24.6	7/1/2025 19:54	low	delayed	214
6256526	L7 Place Maréchal - Sidi Maârouf	bus	4988181785	Terminus Sidi Maârouf	33.5076186	-7.6575467	veh_6896	trip_8976	7/1/2025 19:14	7.6	7/1/2025 19:25	high	delayed	525
7455587	L7 Sidi Maârouf - Place Maréchal	bus	4988181785	Terminus Sidi Maârouf	33.5076186	-7.6575467	veh_6685	trip_7392	7/1/2025 19:40	8.5	7/1/2025 19:55	medium	on_time	-43
14784754	L31 Place Sraghna - Sidi Maârouf(Ouled Haddou)	bus	4988181785	Terminus Sidi Maârouf	33.5076186	-7.6575467	veh_2951	trip_7027	7/1/2025 19:33	5.4	7/1/2025 19:36	low	early	121
14784755	L31 Sidi Maârouf(Ouled Haddou)-Place Sraghna	bus	4988181785	Terminus Sidi Maârouf	33.5076186	-7.6575467	veh_8224	trip_8094	7/1/2025 18:58	4.7	7/1/2025 19:05	high	early	762
6256526	L7 Place Maréchal - Sidi Maârouf	bus	4988181785	Terminus Sidi Maârouf	33.5076186	-7.6575467	veh_2376	trip_7228	7/1/2025 18:55	38	7/1/2025 19:10	medium	delayed	490
7455587	L7 Sidi Maârouf - Place Maréchal	bus	4988181785	Terminus Sidi Maârouf	33.5076186	-7.6575467	veh_3370	trip_5779	7/1/2025 19:32	31.3	7/1/2025 19:33	high	on_time	729
14784754	L31 Place Sraghna - Sidi Maârouf(Ouled Haddou)	bus	4988181785	Terminus Sidi Maârouf	33.5076186	-7.6575467	veh_5778	trip_8697	7/1/2025 18:56	2.8	7/1/2025 19:00	high	delayed	-42
14784755	L31 Sidi Maârouf(Ouled Haddou)-Place Sraghna	bus	4988181785	Terminus Sidi Maârouf	33.5076186	-7.6575467	veh_9142	trip_8603	7/1/2025 19:18	17.2	7/1/2025 19:33	high	on_time	412
5762251	L6 Place Maréchal - Mekanssa	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_4764	trip_8394	7/1/2025 19:32	5.1	7/1/2025 19:47	high	early	-136
6268421	L20 Gare Routiere - Riad Oulfa	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_7209	trip_6262	7/1/2025 19:25	30.8	7/1/2025 19:36	high	delayed	-115
6270382	L72 Salmia 2 Terminus - Sidi Al Khadir	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_2251	trip_7939	7/1/2025 19:36	13.2	7/1/2025 19:51	low	delayed	114
6278180	L67 Moulay Youssef(Hôpital Sofi) - Ouad Dahab	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_3300	trip_5382	7/1/2025 19:01	38.3	7/1/2025 19:13	low	early	342
6296033	L38 Hay El Falah - El Hank	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_1343	trip_5667	7/1/2025 18:46	25.6	7/1/2025 18:47	low	delayed	-200
7432397	L72 Sidi Al Khadir - Salmia 2 Terminus	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_8816	trip_8832	7/1/2025 18:58	23.9	7/1/2025 19:07	low	on_time	556
7433132	L67 Ouad Dahab - Moulay Youssef(Hôpital Sofi)	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_1130	trip_6575	7/1/2025 19:03	22.4	7/1/2025 19:11	high	delayed	348
7440698	L20 Riad Oulfa - Gare Routiere	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_1258	trip_6385	7/1/2025 19:07	48.3	7/1/2025 19:13	medium	delayed	403
7461278	L38 El Hank - Hay El Falah	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_4567	trip_9470	7/1/2025 19:36	30	7/1/2025 19:44	high	delayed	-133
8275661	Tram 2: Aïn Diab > Sidi Bernoussi	tram	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_5732	trip_6484	7/1/2025 18:58	55.9	7/1/2025 19:09	low	early	614
9518676	Tram 2: Sidi Bernoussi > Aïn Diab	tram	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_7187	trip_6001	7/1/2025 19:02	50.4	7/1/2025 19:10	high	early	177
14786084	L51 G. R. Ouled Ziane-Errahma	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_8216	trip_5745	7/1/2025 19:18	22.2	7/1/2025 19:27	medium	early	-143
14786085	L51 Errahma-G. R. Ouled Ziane	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_1365	trip_8404	7/1/2025 19:02	40	7/1/2025 19:15	low	delayed	188
14866500	L604 Place Sraghna-Al Hamd	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_3890	trip_9632	7/1/2025 18:57	40.1	7/1/2025 19:01	medium	delayed	345
14866501	L604 Al Hamd-Place Sraghna	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_7939	trip_8526	7/1/2025 18:56	24.4	7/1/2025 19:05	high	delayed	90
14867026	L600 Place Sidi Maarouf -Place Al Hamed	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_4979	trip_9135	7/1/2025 19:35	1.9	7/1/2025 19:49	medium	early	332
14867027	L600 Place Al Hamed-Place Sidi Maarouf	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_4996	trip_8319	7/1/2025 19:15	33.6	7/1/2025 19:21	medium	delayed	-83
18093849	L310 Place Sraghna - Oulad Salah	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_3051	trip_5137	7/1/2025 19:32	14.4	7/1/2025 19:38	low	delayed	276
18093850	L310 Oulad Salah-Place Sraghna	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_8321	trip_6760	7/1/2025 19:33	59.9	7/1/2025 19:43	high	early	252
5762251	L6 Place Maréchal - Mekanssa	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_7403	trip_9827	7/1/2025 18:40	39.5	7/1/2025 18:47	low	early	878
6268421	L20 Gare Routiere - Riad Oulfa	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_5273	trip_7343	7/1/2025 19:35	18.8	7/1/2025 19:49	high	early	-8
6270382	L72 Salmia 2 Terminus - Sidi Al Khadir	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_4886	trip_9820	7/1/2025 19:31	13.3	7/1/2025 19:44	low	early	695
6278180	L67 Moulay Youssef(Hôpital Sofi) - Ouad Dahab	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_4408	trip_7414	7/1/2025 19:20	2.5	7/1/2025 19:29	low	on_time	159
6296033	L38 Hay El Falah - El Hank	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_5288	trip_5508	7/1/2025 19:08	59.8	7/1/2025 19:14	low	on_time	-82
7432397	L72 Sidi Al Khadir - Salmia 2 Terminus	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_8339	trip_7950	7/1/2025 19:39	28.7	7/1/2025 19:48	high	delayed	792
7433132	L67 Ouad Dahab - Moulay Youssef(Hôpital Sofi)	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_8343	trip_5435	7/1/2025 19:26	58.3	7/1/2025 19:29	low	early	567
7440698	L20 Riad Oulfa - Gare Routiere	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_1424	trip_5827	7/1/2025 19:07	25.8	7/1/2025 19:22	high	on_time	131
7461278	L38 El Hank - Hay El Falah	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_4087	trip_6500	7/1/2025 19:06	10.8	7/1/2025 19:11	medium	on_time	61
8275661	Tram 2: Aïn Diab > Sidi Bernoussi	tram	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_7199	trip_8019	7/1/2025 19:30	0.4	7/1/2025 19:40	high	early	-141
9518676	Tram 2: Sidi Bernoussi > Aïn Diab	tram	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_5873	trip_9286	7/1/2025 18:46	36.9	7/1/2025 19:00	high	on_time	-254
14786084	L51 G. R. Ouled Ziane-Errahma	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_8680	trip_8240	7/1/2025 19:09	35.6	7/1/2025 19:24	medium	on_time	811
14786085	L51 Errahma-G. R. Ouled Ziane	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_3565	trip_5867	7/1/2025 19:40	33.3	7/1/2025 19:45	low	early	195
5762251	L6 Place Maréchal - Mekanssa	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_4691	trip_6898	7/1/2025 18:57	55.9	7/1/2025 19:11	low	on_time	886
6268421	L20 Gare Routiere - Riad Oulfa	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_1566	trip_5003	7/1/2025 18:58	32.4	7/1/2025 19:06	high	on_time	413
6270382	L72 Salmia 2 Terminus - Sidi Al Khadir	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_5915	trip_8900	7/1/2025 19:04	37.2	7/1/2025 19:06	low	early	765
6278180	L67 Moulay Youssef(Hôpital Sofi) - Ouad Dahab	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_6662	trip_5922	7/1/2025 19:33	41	7/1/2025 19:35	low	delayed	528
6296033	L38 Hay El Falah - El Hank	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_8955	trip_5423	7/1/2025 19:16	43.6	7/1/2025 19:29	high	on_time	624
7432397	L72 Sidi Al Khadir - Salmia 2 Terminus	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_9276	trip_5127	7/1/2025 19:12	28.3	7/1/2025 19:23	high	delayed	428
7433132	L67 Ouad Dahab - Moulay Youssef(Hôpital Sofi)	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_4601	trip_6999	7/1/2025 18:56	31.2	7/1/2025 18:57	medium	delayed	111
7440698	L20 Riad Oulfa - Gare Routiere	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_9721	trip_8019	7/1/2025 18:50	47.4	7/1/2025 19:02	medium	delayed	-268
7461278	L38 El Hank - Hay El Falah	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_8419	trip_7196	7/1/2025 18:44	13.7	7/1/2025 18:55	low	early	-95
8275661	Tram 2: Aïn Diab > Sidi Bernoussi	tram	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_2985	trip_8580	7/1/2025 18:47	20	7/1/2025 19:02	high	on_time	293
9518676	Tram 2: Sidi Bernoussi > Aïn Diab	tram	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_7822	trip_6254	7/1/2025 19:29	58.5	7/1/2025 19:34	low	on_time	447
14786084	L51 G. R. Ouled Ziane-Errahma	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_7584	trip_5730	7/1/2025 18:48	49.7	7/1/2025 18:56	high	on_time	-77
14786085	L51 Errahma-G. R. Ouled Ziane	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_1309	trip_8986	7/1/2025 19:11	46.1	7/1/2025 19:20	low	delayed	-249
14866500	L604 Place Sraghna-Al Hamd	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_5430	trip_5238	7/1/2025 19:37	49.9	7/1/2025 19:52	low	delayed	495
14866501	L604 Al Hamd-Place Sraghna	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_2993	trip_9944	7/1/2025 19:08	22.3	7/1/2025 19:19	medium	delayed	812
14867026	L600 Place Sidi Maarouf -Place Al Hamed	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_7149	trip_9229	7/1/2025 19:24	9.9	7/1/2025 19:37	low	early	676
14867027	L600 Place Al Hamed-Place Sidi Maarouf	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_7831	trip_8559	7/1/2025 19:21	16.6	7/1/2025 19:30	low	early	575
18093849	L310 Place Sraghna - Oulad Salah	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_9968	trip_8622	7/1/2025 19:08	3.8	7/1/2025 19:09	low	early	743
18093850	L310 Oulad Salah-Place Sraghna	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_8429	trip_8423	7/1/2025 19:13	43.1	7/1/2025 19:20	low	on_time	203
5762251	L6 Place Maréchal - Mekanssa	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_4010	trip_5326	7/1/2025 18:52	20.7	7/1/2025 19:06	medium	early	749
6268421	L20 Gare Routiere - Riad Oulfa	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_2440	trip_6568	7/1/2025 19:36	48	7/1/2025 19:37	medium	on_time	117
6270382	L72 Salmia 2 Terminus - Sidi Al Khadir	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_4469	trip_6085	7/1/2025 19:26	31.7	7/1/2025 19:41	low	delayed	-42
6278180	L67 Moulay Youssef(Hôpital Sofi) - Ouad Dahab	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_4939	trip_6747	7/1/2025 18:44	44.9	7/1/2025 18:51	high	early	446
6296033	L38 Hay El Falah - El Hank	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_6303	trip_9998	7/1/2025 18:45	58.3	7/1/2025 18:55	medium	early	710
7432397	L72 Sidi Al Khadir - Salmia 2 Terminus	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_6457	trip_7802	7/1/2025 18:40	11.6	7/1/2025 18:45	high	on_time	-37
7433132	L67 Ouad Dahab - Moulay Youssef(Hôpital Sofi)	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_6036	trip_6405	7/1/2025 19:03	14.5	7/1/2025 19:08	high	on_time	-239
7440698	L20 Riad Oulfa - Gare Routiere	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_8468	trip_9573	7/1/2025 19:35	5.1	7/1/2025 19:48	medium	early	31
7461278	L38 El Hank - Hay El Falah	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_9024	trip_9226	7/1/2025 19:08	20.3	7/1/2025 19:21	medium	early	596
8275661	Tram 2: Aïn Diab > Sidi Bernoussi	tram	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_1602	trip_9537	7/1/2025 19:27	39.6	7/1/2025 19:35	medium	delayed	381
9518676	Tram 2: Sidi Bernoussi > Aïn Diab	tram	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_3816	trip_5615	7/1/2025 18:42	47.2	7/1/2025 18:57	low	delayed	123
14786084	L51 G. R. Ouled Ziane-Errahma	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_9155	trip_9773	7/1/2025 18:46	23.6	7/1/2025 18:49	high	early	561
14786085	L51 Errahma-G. R. Ouled Ziane	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_7873	trip_8523	7/1/2025 19:15	43.3	7/1/2025 19:23	low	on_time	487
14866500	L604 Place Sraghna-Al Hamd	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_3260	trip_6972	7/1/2025 19:27	36.7	7/1/2025 19:29	high	early	864
14866501	L604 Al Hamd-Place Sraghna	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_5507	trip_6985	7/1/2025 18:41	10.6	7/1/2025 18:50	high	early	7
14867026	L600 Place Sidi Maarouf -Place Al Hamed	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_4818	trip_6467	7/1/2025 19:11	32.7	7/1/2025 19:15	high	early	312
14867027	L600 Place Al Hamed-Place Sidi Maarouf	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_9021	trip_9138	7/1/2025 18:51	29	7/1/2025 18:58	low	on_time	236
18093849	L310 Place Sraghna - Oulad Salah	bus	5004949327	Derb Bouchentouf	33.5686383	-7.6040064	veh_9221	trip_6630	7/1/2025 18:57	47.5	7/1/2025 18:58	high	on_time	-160
6287399	L97B Faculté Ben M'Sick - Lissasfa	bus	5005720475	Terminus Lissasfa ??????	33.5312656	-7.6739188	veh_3316	trip_5893	7/1/2025 19:07	5.9	7/1/2025 19:19	low	on_time	579
6292387	L107 Tacharouk - Lissasfa	bus	5005720475	Terminus Lissasfa ??????	33.5312656	-7.6739188	veh_9018	trip_5847	7/1/2025 19:33	30.3	7/1/2025 19:46	low	on_time	751
7433169	L97B Lissasfa - Faculté Ben M'Sick	bus	5005720475	Terminus Lissasfa ??????	33.5312656	-7.6739188	veh_7867	trip_9455	7/1/2025 18:42	23	7/1/2025 18:45	medium	early	403
7467650	L306 Lakhiaita-Mâarif	bus	5005720475	Terminus Lissasfa ??????	33.5312656	-7.6739188	veh_9062	trip_5090	7/1/2025 19:00	41.2	7/1/2025 19:13	high	on_time	-247
7468727	L107 Lissasfa - Tacharouk	bus	5005720475	Terminus Lissasfa ??????	33.5312656	-7.6739188	veh_5285	trip_5157	7/1/2025 18:58	32.8	7/1/2025 19:05	medium	on_time	620
14786085	L51 Errahma-G. R. Ouled Ziane	bus	5005720475	Terminus Lissasfa ??????	33.5312656	-7.6739188	veh_4052	trip_5801	7/1/2025 18:44	16.8	7/1/2025 18:46	low	on_time	810
14935305	L307 Lissasfa - Victoria	bus	5005720475	Terminus Lissasfa ??????	33.5312656	-7.6739188	veh_6727	trip_7010	7/1/2025 19:19	55.5	7/1/2025 19:30	medium	early	577
14935306	L307 Victoria-Lissasfa	bus	5005720475	Terminus Lissasfa ??????	33.5312656	-7.6739188	veh_8688	trip_9453	7/1/2025 19:03	17	7/1/2025 19:16	high	on_time	267
14942771	L13 Terminus Kasbat Al amine-Sidi Belyout (Bd d'Anfa)	bus	5005720475	Terminus Lissasfa ??????	33.5312656	-7.6739188	veh_5404	trip_9283	7/1/2025 18:43	48.4	7/1/2025 18:50	low	on_time	809
6287399	L97B Faculté Ben M'Sick - Lissasfa	bus	5005720475	Terminus Lissasfa ??????	33.5312656	-7.6739188	veh_1117	trip_7822	7/1/2025 19:21	38.6	7/1/2025 19:36	low	early	821
7433169	L97B Lissasfa - Faculté Ben M'Sick	bus	5005720475	Terminus Lissasfa ??????	33.5312656	-7.6739188	veh_6212	trip_5847	7/1/2025 18:40	17.6	7/1/2025 18:51	medium	delayed	134
7467650	L306 Lakhiaita-Mâarif	bus	5005720475	Terminus Lissasfa ??????	33.5312656	-7.6739188	veh_1640	trip_7629	7/1/2025 18:54	12.3	7/1/2025 19:09	high	on_time	239
14786085	L51 Errahma-G. R. Ouled Ziane	bus	5005720475	Terminus Lissasfa ??????	33.5312656	-7.6739188	veh_1340	trip_8827	7/1/2025 19:22	16.1	7/1/2025 19:34	low	delayed	-84
14942771	L13 Terminus Kasbat Al amine-Sidi Belyout (Bd d'Anfa)	bus	5005720475	Terminus Lissasfa ??????	33.5312656	-7.6739188	veh_9973	trip_7179	7/1/2025 18:45	17	7/1/2025 18:51	low	on_time	-70
6287399	L97B Faculté Ben M'Sick - Lissasfa	bus	5005720475	Terminus Lissasfa ??????	33.5312656	-7.6739188	veh_3203	trip_8921	7/1/2025 18:54	52.4	7/1/2025 19:08	low	delayed	-288
6292387	L107 Tacharouk - Lissasfa	bus	5005720475	Terminus Lissasfa ??????	33.5312656	-7.6739188	veh_2740	trip_7830	7/1/2025 19:21	45.3	7/1/2025 19:27	medium	delayed	873
7433169	L97B Lissasfa - Faculté Ben M'Sick	bus	5005720475	Terminus Lissasfa ??????	33.5312656	-7.6739188	veh_6000	trip_7514	7/1/2025 19:09	20	7/1/2025 19:16	low	delayed	360
7468727	L107 Lissasfa - Tacharouk	bus	5005720475	Terminus Lissasfa ??????	33.5312656	-7.6739188	veh_3219	trip_6552	7/1/2025 19:20	13	7/1/2025 19:30	low	early	-251
14786085	L51 Errahma-G. R. Ouled Ziane	bus	5005720475	Terminus Lissasfa ??????	33.5312656	-7.6739188	veh_1947	trip_6247	7/1/2025 19:38	28.6	7/1/2025 19:47	low	early	745
6292387	L107 Tacharouk - Lissasfa	bus	5005720475	Terminus Lissasfa ??????	33.5312656	-7.6739188	veh_8744	trip_9224	7/1/2025 19:40	31.7	7/1/2025 19:45	medium	early	195
7468727	L107 Lissasfa - Tacharouk	bus	5005720475	Terminus Lissasfa ??????	33.5312656	-7.6739188	veh_3914	trip_7739	7/1/2025 18:53	42.8	7/1/2025 18:58	low	early	679
14786085	L51 Errahma-G. R. Ouled Ziane	bus	5005720475	Terminus Lissasfa ??????	33.5312656	-7.6739188	veh_1356	trip_7183	7/1/2025 18:50	13.4	7/1/2025 19:01	low	delayed	896
7433169	L97B Lissasfa - Faculté Ben M'Sick	bus	5005770116	Terminus Maarif	33.5823743	-7.6407519	veh_9698	trip_7557	7/1/2025 19:32	25.5	7/1/2025 19:44	medium	delayed	423
7433257	L97 Mâarif - Anassi	bus	5005770116	Terminus Maarif	33.5823743	-7.6407519	veh_1402	trip_9313	7/1/2025 19:16	7.7	7/1/2025 19:28	medium	on_time	582
7433169	L97B Lissasfa - Faculté Ben M'Sick	bus	5005770116	Terminus Maarif	33.5823743	-7.6407519	veh_8122	trip_9607	7/1/2025 19:40	48.6	7/1/2025 19:49	high	delayed	421
7433257	L97 Mâarif - Anassi	bus	5005770116	Terminus Maarif	33.5823743	-7.6407519	veh_8483	trip_5540	7/1/2025 18:57	17	7/1/2025 18:59	medium	early	590
7433169	L97B Lissasfa - Faculté Ben M'Sick	bus	5005770116	Terminus Maarif	33.5823743	-7.6407519	veh_5339	trip_6329	7/1/2025 19:10	55.6	7/1/2025 19:17	low	on_time	-22
7433257	L97 Mâarif - Anassi	bus	5005770116	Terminus Maarif	33.5823743	-7.6407519	veh_1292	trip_6541	7/1/2025 19:14	12.3	7/1/2025 19:28	medium	early	764
7433257	L97 Mâarif - Anassi	bus	5005770116	Terminus Maarif	33.5823743	-7.6407519	veh_2094	trip_6642	7/1/2025 19:05	25	7/1/2025 19:19	low	early	662
6256719	L9E BD. Houphouët Boigny - Ennassim	bus	5005981354	Place Concorde	33.596345	-7.6221501	veh_1486	trip_6417	7/1/2025 18:59	57.1	7/1/2025 19:10	medium	on_time	-54
6296908	L84 Farah Salam - BD. Houphouët Boigny	bus	5005981354	Place Concorde	33.596345	-7.6221501	veh_3777	trip_9746	7/1/2025 19:14	34	7/1/2025 19:16	high	delayed	-32
7458098	L9E Nassim - BD. Houphouët Boigny	bus	5005981354	Place Concorde	33.596345	-7.6221501	veh_8225	trip_8627	7/1/2025 19:02	48	7/1/2025 19:03	low	on_time	479
14889095	L84 BD. Houphouët Boigny-Farah Salam	bus	5005981354	Place Concorde	33.596345	-7.6221501	veh_2376	trip_5024	7/1/2025 19:19	59.4	7/1/2025 19:24	low	on_time	193
6256719	L9E BD. Houphouët Boigny - Ennassim	bus	5005981354	Place Concorde	33.596345	-7.6221501	veh_6423	trip_5393	7/1/2025 19:13	35.7	7/1/2025 19:16	high	on_time	598
6262065	L62 Moulay Youssef(Hôpital Sofi) - Lahraouienne	bus	5005981354	Place Concorde	33.596345	-7.6221501	veh_2532	trip_5718	7/1/2025 19:40	27.5	7/1/2025 19:42	medium	early	302
6262519	L11 Daouliz - Mosquée Salmia	bus	5005981354	Place Concorde	33.596345	-7.6221501	veh_2332	trip_7432	7/1/2025 18:53	19.3	7/1/2025 19:04	medium	on_time	638
6268493	L43 Hôpital Sofi - Doha	bus	5005981354	Place Concorde	33.596345	-7.6221501	veh_9484	trip_6978	7/1/2025 18:42	45	7/1/2025 18:48	low	on_time	573
