route_id,route_name,route_type,stop_id,stop_name,latitude,longitude,vehicle_id,trip_id,timestamp,speed_kmh,eta_next_stop,occupancy_level,status,delay_seconds
14873787,L143 Tacharouk-Ferara,bus,5033697048,Mosquée El Hoda,33.5695316,-7.6118971,veh_5408,trip_9395,8/20/2025 1:45,57.3,5/15/2040 10:06,high,early,294
6278180,L67 Moulay Youssef(Hôpital Sofi) - Ouad Dahab,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_4758,trip_6175,8/20/2025 2:00,34.4,5/16/2040 10:06,high,on_time,793
6281535,L60 Moulay Youssef(Hôpital Sofi) - Jamila,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_4288,trip_7400,8/20/2025 2:15,43,5/17/2040 10:06,low,early,737
6281796,L63 Salmia 2 Terminus - Sidi Al Khadir,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_4018,trip_5761,8/20/2025 2:30,7.2,5/18/2040 10:06,high,early,868
6283392,L22 Place Maréchal - Mandarouna,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_6865,trip_6268,8/20/2025 2:45,30.9,5/19/2040 10:06,high,early,723
6287182,L97 Anassi - Mâarif,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_5214,trip_9813,8/20/2025 3:00,15.5,5/20/2040 10:06,medium,delayed,814
6287399,L97B Faculté Ben M'Sick - Lissasfa,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_5956,trip_7064,8/20/2025 3:15,14.4,5/21/2040 10:06,high,on_time,840
6292331,L143 Ferara - Tacharouk,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_6028,trip_9132,8/20/2025 3:30,27.5,5/22/2040 10:06,high,early,-240
6296033,L38 Hay El Falah - El Hank,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_6012,trip_5261,8/20/2025 3:45,15.5,5/23/2040 10:06,medium,delayed,308
7433132,L67 Ouad Dahab - Moulay Youssef(Hôpital Sofi),bus,5033697049,Rachad,33.5664898,-7.6091976,veh_4301,trip_8660,8/20/2025 4:00,11.3,5/24/2040 10:06,high,delayed,658
7433169,L97B Lissasfa - Faculté Ben M'Sick,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_5365,trip_5443,8/20/2025 4:15,58.9,5/25/2040 10:06,medium,on_time,452
7433257,L97 Mâarif - Anassi,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_9770,trip_9373,8/20/2025 4:30,12,5/26/2040 10:06,medium,delayed,-235
7433385,L63 Sidi Al Khadir - Salmia 2 Terminus,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_6551,trip_9089,8/20/2025 4:45,8.4,5/27/2040 10:06,low,delayed,719
7460155,L22 Mandarouna - Place Maréchal,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_8847,trip_6052,8/20/2025 5:00,13.9,5/28/2040 10:06,medium,on_time,557
7461278,L38 El Hank - Hay El Falah,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_1582,trip_5342,8/20/2025 5:15,0.1,5/29/2040 10:06,high,early,652
7465467,L60 Jamila - Moulay Youssef(Hôpital Sofi),bus,5033697049,Rachad,33.5664898,-7.6091976,veh_5900,trip_8229,8/20/2025 5:30,47.1,5/30/2040 10:06,medium,delayed,406
8275661,Tram 2: Aïn Diab > Sidi Bernoussi,tram,5033697049,Rachad,33.5664898,-7.6091976,veh_4433,trip_8956,8/20/2025 5:45,38.5,5/31/2040 10:06,low,delayed,-133
9518676,Tram 2: Sidi Bernoussi > Aïn Diab,tram,5033697049,Rachad,33.5664898,-7.6091976,veh_8586,trip_5072,8/20/2025 6:00,25,6/1/2040 10:06,medium,early,302
14786084,L51 G. R. Ouled Ziane-Errahma,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_1613,trip_6055,8/20/2025 6:15,27.1,6/2/2040 10:06,high,on_time,240
14786085,L51 Errahma-G. R. Ouled Ziane,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_9129,trip_9375,8/20/2025 6:30,11.2,6/3/2040 10:06,low,on_time,-38
14873787,L143 Tacharouk-Ferara,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_6962,trip_6141,8/20/2025 6:45,15.6,6/4/2040 10:06,low,early,-267
6278180,L67 Moulay Youssef(Hôpital Sofi) - Ouad Dahab,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_4522,trip_6667,8/20/2025 7:00,1.3,6/5/2040 10:06,high,early,523
6281535,L60 Moulay Youssef(Hôpital Sofi) - Jamila,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_9591,trip_7243,8/20/2025 7:15,48.5,6/6/2040 10:06,medium,on_time,-247
6281796,L63 Salmia 2 Terminus - Sidi Al Khadir,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_6010,trip_5455,8/20/2025 7:30,9.4,6/7/2040 10:06,high,early,519
6283392,L22 Place Maréchal - Mandarouna,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_9318,trip_6352,8/20/2025 7:45,47.1,6/8/2040 10:06,low,on_time,732
6287182,L97 Anassi - Mâarif,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_1571,trip_6001,8/20/2025 8:00,54.7,6/9/2040 10:06,high,on_time,737
6287399,L97B Faculté Ben M'Sick - Lissasfa,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_8255,trip_8491,8/20/2025 8:15,39.8,6/10/2040 10:06,low,on_time,29
6292331,L143 Ferara - Tacharouk,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_9545,trip_9434,8/20/2025 8:30,29.5,6/11/2040 10:06,low,delayed,-77
6296033,L38 Hay El Falah - El Hank,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_7766,trip_7047,8/20/2025 8:45,58.5,6/12/2040 10:06,medium,early,749
7433132,L67 Ouad Dahab - Moulay Youssef(Hôpital Sofi),bus,5033697049,Rachad,33.5664898,-7.6091976,veh_5840,trip_9640,8/20/2025 9:00,57.6,6/13/2040 10:06,medium,on_time,508
7433169,L97B Lissasfa - Faculté Ben M'Sick,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_2521,trip_9199,8/20/2025 9:15,38.8,6/14/2040 10:06,high,delayed,-8
7433257,L97 Mâarif - Anassi,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_4900,trip_9192,8/20/2025 9:30,37.4,6/15/2040 10:06,high,on_time,-141
7433385,L63 Sidi Al Khadir - Salmia 2 Terminus,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_7971,trip_9167,8/20/2025 9:45,58.7,6/16/2040 10:06,medium,on_time,221
7460155,L22 Mandarouna - Place Maréchal,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_2746,trip_5402,8/20/2025 10:00,34.3,6/17/2040 10:06,medium,delayed,450
7461278,L38 El Hank - Hay El Falah,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_2932,trip_5925,8/20/2025 10:15,4.1,6/18/2040 10:06,medium,on_time,179
7465467,L60 Jamila - Moulay Youssef(Hôpital Sofi),bus,5033697049,Rachad,33.5664898,-7.6091976,veh_5903,trip_5060,8/20/2025 10:30,10.8,6/19/2040 10:06,medium,on_time,872
8275661,Tram 2: Aïn Diab > Sidi Bernoussi,tram,5033697049,Rachad,33.5664898,-7.6091976,veh_7529,trip_9993,8/20/2025 10:45,19.7,6/20/2040 10:06,medium,early,465
9518676,Tram 2: Sidi Bernoussi > Aïn Diab,tram,5033697049,Rachad,33.5664898,-7.6091976,veh_9106,trip_6917,8/20/2025 11:00,52.5,6/21/2040 10:06,low,early,190
14786084,L51 G. R. Ouled Ziane-Errahma,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_6541,trip_7450,8/20/2025 11:15,15.4,6/22/2040 10:06,low,on_time,521
14786085,L51 Errahma-G. R. Ouled Ziane,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_8717,trip_5966,8/20/2025 11:30,42.3,6/23/2040 10:06,high,on_time,200
14873787,L143 Tacharouk-Ferara,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_6597,trip_5590,8/20/2025 11:45,0.6,6/24/2040 10:06,low,early,810
6278180,L67 Moulay Youssef(Hôpital Sofi) - Ouad Dahab,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_4849,trip_9820,8/20/2025 12:00,53.1,6/25/2040 10:06,high,early,410
6281535,L60 Moulay Youssef(Hôpital Sofi) - Jamila,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_5747,trip_9859,8/20/2025 12:15,28.3,6/26/2040 10:06,high,delayed,521
6281796,L63 Salmia 2 Terminus - Sidi Al Khadir,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_2391,trip_7126,8/20/2025 12:30,49.8,6/27/2040 10:06,low,early,528
6283392,L22 Place Maréchal - Mandarouna,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_6777,trip_8598,8/20/2025 12:45,12.9,6/28/2040 10:06,low,early,765
6287182,L97 Anassi - Mâarif,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_1120,trip_8927,8/20/2025 13:00,39.5,6/29/2040 10:06,high,on_time,840
6287399,L97B Faculté Ben M'Sick - Lissasfa,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_3004,trip_9933,8/20/2025 13:15,52.7,6/30/2040 10:06,medium,on_time,-154
6292331,L143 Ferara - Tacharouk,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_3430,trip_7338,8/20/2025 13:30,54.8,7/1/2040 10:06,medium,on_time,390
6296033,L38 Hay El Falah - El Hank,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_6607,trip_6278,8/20/2025 13:45,58.5,7/2/2040 10:06,low,early,61
7433132,L67 Ouad Dahab - Moulay Youssef(Hôpital Sofi),bus,5033697049,Rachad,33.5664898,-7.6091976,veh_4053,trip_6159,8/20/2025 14:00,6.2,7/3/2040 10:06,medium,delayed,18
7433169,L97B Lissasfa - Faculté Ben M'Sick,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_4890,trip_9350,8/20/2025 14:15,58.6,7/4/2040 10:06,high,early,169
7433257,L97 Mâarif - Anassi,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_7955,trip_7729,8/20/2025 14:30,31.7,7/5/2040 10:06,low,on_time,811
7433385,L63 Sidi Al Khadir - Salmia 2 Terminus,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_3081,trip_5717,8/20/2025 14:45,22.7,7/6/2040 10:06,medium,delayed,-148
7460155,L22 Mandarouna - Place Maréchal,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_6451,trip_7828,8/20/2025 15:00,4.1,7/7/2040 10:06,high,early,71
7461278,L38 El Hank - Hay El Falah,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_9646,trip_8550,8/20/2025 15:15,6.7,7/8/2040 10:06,low,early,-232
7465467,L60 Jamila - Moulay Youssef(Hôpital Sofi),bus,5033697049,Rachad,33.5664898,-7.6091976,veh_4984,trip_6900,8/20/2025 15:30,29.5,7/9/2040 10:06,medium,delayed,441
8275661,Tram 2: Aïn Diab > Sidi Bernoussi,tram,5033697049,Rachad,33.5664898,-7.6091976,veh_3189,trip_5462,8/20/2025 15:45,27.2,7/10/2040 10:06,low,delayed,790
9518676,Tram 2: Sidi Bernoussi > Aïn Diab,tram,5033697049,Rachad,33.5664898,-7.6091976,veh_1393,trip_6754,8/20/2025 16:00,51.7,7/11/2040 10:06,medium,delayed,614
14786084,L51 G. R. Ouled Ziane-Errahma,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_6926,trip_6872,8/20/2025 16:15,11,7/12/2040 10:06,medium,early,550
14786085,L51 Errahma-G. R. Ouled Ziane,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_5810,trip_6733,8/20/2025 16:30,55.5,7/13/2040 10:06,medium,on_time,133
14873787,L143 Tacharouk-Ferara,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_2325,trip_6843,8/20/2025 16:45,8.4,7/14/2040 10:06,medium,delayed,890
6278180,L67 Moulay Youssef(Hôpital Sofi) - Ouad Dahab,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_9180,trip_9827,8/20/2025 17:00,56.5,7/15/2040 10:06,high,early,-28
6287182,L97 Anassi - Mâarif,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_1182,trip_5179,8/20/2025 17:15,50.8,7/16/2040 10:06,medium,delayed,886
6292331,L143 Ferara - Tacharouk,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_8979,trip_5353,8/20/2025 17:30,34.9,7/17/2040 10:06,medium,delayed,200
6296033,L38 Hay El Falah - El Hank,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_9298,trip_7132,8/20/2025 17:45,19.9,7/18/2040 10:06,medium,on_time,532
7433132,L67 Ouad Dahab - Moulay Youssef(Hôpital Sofi),bus,5033697049,Rachad,33.5664898,-7.6091976,veh_7341,trip_8807,8/20/2025 18:00,56.5,7/19/2040 10:06,low,delayed,500
7433257,L97 Mâarif - Anassi,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_3667,trip_7801,8/20/2025 18:15,28.4,7/20/2040 10:06,high,early,684
7461278,L38 El Hank - Hay El Falah,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_5153,trip_8428,8/20/2025 18:30,5.7,7/21/2040 10:06,high,delayed,-41
8275661,Tram 2: Aïn Diab > Sidi Bernoussi,tram,5033697049,Rachad,33.5664898,-7.6091976,veh_5731,trip_9224,8/20/2025 18:45,57.4,7/22/2040 10:06,low,on_time,-270
9518676,Tram 2: Sidi Bernoussi > Aïn Diab,tram,5033697049,Rachad,33.5664898,-7.6091976,veh_4011,trip_9028,8/20/2025 19:00,37.9,7/23/2040 10:06,high,delayed,492
14786084,L51 G. R. Ouled Ziane-Errahma,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_7176,trip_6756,8/20/2025 19:15,37.2,7/24/2040 10:06,high,on_time,882
14786085,L51 Errahma-G. R. Ouled Ziane,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_8022,trip_7988,8/20/2025 19:30,47.6,7/25/2040 10:06,medium,on_time,-86
14873787,L143 Tacharouk-Ferara,bus,5033697049,Rachad,33.5664898,-7.6091976,veh_9915,trip_7465,8/20/2025 19:45,22.5,7/26/2040 10:06,medium,early,824
6278180,L67 Moulay Youssef(Hôpital Sofi) - Ouad Dahab,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_9186,trip_8822,8/20/2025 20:00,51.7,7/27/2040 10:06,high,delayed,695
6281535,L60 Moulay Youssef(Hôpital Sofi) - Jamila,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_3899,trip_7045,8/20/2025 20:15,58.7,7/28/2040 10:06,medium,early,86
6281796,L63 Salmia 2 Terminus - Sidi Al Khadir,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_8622,trip_9194,8/20/2025 20:30,59.6,7/29/2040 10:06,medium,early,453
6283392,L22 Place Maréchal - Mandarouna,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_1302,trip_8831,8/20/2025 20:45,11.2,7/30/2040 10:06,medium,delayed,-119
6287182,L97 Anassi - Mâarif,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_3805,trip_5874,8/20/2025 21:00,20,7/31/2040 10:06,low,delayed,331
6287399,L97B Faculté Ben M'Sick - Lissasfa,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_1861,trip_8255,8/20/2025 21:15,25.3,8/1/2040 10:06,medium,delayed,772
6292331,L143 Ferara - Tacharouk,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_2393,trip_5889,8/20/2025 21:30,44.8,8/2/2040 10:06,high,delayed,742
6296033,L38 Hay El Falah - El Hank,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_3730,trip_6266,8/20/2025 21:45,34.2,8/3/2040 10:06,low,delayed,565
7433132,L67 Ouad Dahab - Moulay Youssef(Hôpital Sofi),bus,5033697050,Rachad,33.5664095,-7.6094263,veh_6655,trip_9165,8/20/2025 22:00,6.5,8/4/2040 10:06,low,early,264
7433169,L97B Lissasfa - Faculté Ben M'Sick,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_1588,trip_7020,8/20/2025 22:15,5.4,8/5/2040 10:06,low,on_time,-205
7433257,L97 Mâarif - Anassi,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_3856,trip_6079,8/20/2025 22:30,45.9,8/6/2040 10:06,high,on_time,436
7433385,L63 Sidi Al Khadir - Salmia 2 Terminus,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_4324,trip_5186,8/20/2025 22:45,23.6,8/7/2040 10:06,low,delayed,471
7460155,L22 Mandarouna - Place Maréchal,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_3890,trip_8655,8/20/2025 23:00,52.9,8/8/2040 10:06,low,early,1
7461278,L38 El Hank - Hay El Falah,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_4356,trip_6051,8/20/2025 23:15,58.9,8/9/2040 10:06,medium,on_time,342
7465467,L60 Jamila - Moulay Youssef(Hôpital Sofi),bus,5033697050,Rachad,33.5664095,-7.6094263,veh_8568,trip_9007,8/20/2025 23:30,31.5,8/10/2040 10:06,high,delayed,632
8275661,Tram 2: Aïn Diab > Sidi Bernoussi,tram,5033697050,Rachad,33.5664095,-7.6094263,veh_4417,trip_5829,8/20/2025 23:45,9.6,8/11/2040 10:06,medium,on_time,179
9518676,Tram 2: Sidi Bernoussi > Aïn Diab,tram,5033697050,Rachad,33.5664095,-7.6094263,veh_7488,trip_6195,8/21/2025 0:00,39.2,8/12/2040 10:06,medium,early,-9
14786084,L51 G. R. Ouled Ziane-Errahma,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_2294,trip_6172,8/21/2025 0:15,26,8/13/2040 10:06,medium,delayed,246
14786085,L51 Errahma-G. R. Ouled Ziane,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_4197,trip_6454,8/21/2025 0:30,45.7,8/14/2040 10:06,low,early,900
14873787,L143 Tacharouk-Ferara,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_8395,trip_5631,8/21/2025 0:45,14.7,8/15/2040 10:06,medium,early,790
6278180,L67 Moulay Youssef(Hôpital Sofi) - Ouad Dahab,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_1155,trip_9927,8/21/2025 1:00,49,8/16/2040 10:06,low,early,574
6281535,L60 Moulay Youssef(Hôpital Sofi) - Jamila,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_2073,trip_8272,8/21/2025 1:15,45.7,8/17/2040 10:06,high,early,196
6281796,L63 Salmia 2 Terminus - Sidi Al Khadir,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_7440,trip_5096,8/21/2025 1:30,47.3,8/18/2040 10:06,high,early,642
6283392,L22 Place Maréchal - Mandarouna,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_5769,trip_7009,8/21/2025 1:45,38.4,8/19/2040 10:06,high,on_time,-109
6287182,L97 Anassi - Mâarif,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_2230,trip_5718,8/21/2025 2:00,17.1,8/20/2040 10:06,medium,early,19
6287399,L97B Faculté Ben M'Sick - Lissasfa,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_8879,trip_8783,8/21/2025 2:15,7.1,8/21/2040 10:06,medium,on_time,76
6292331,L143 Ferara - Tacharouk,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_5749,trip_9708,8/21/2025 2:30,44.8,8/22/2040 10:06,medium,early,731
6296033,L38 Hay El Falah - El Hank,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_1251,trip_9392,8/21/2025 2:45,13.6,8/23/2040 10:06,low,on_time,-85
7433132,L67 Ouad Dahab - Moulay Youssef(Hôpital Sofi),bus,5033697050,Rachad,33.5664095,-7.6094263,veh_7974,trip_6315,8/21/2025 3:00,6.8,8/24/2040 10:06,low,on_time,331
7433169,L97B Lissasfa - Faculté Ben M'Sick,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_9321,trip_7923,8/21/2025 3:15,32.3,8/25/2040 10:06,high,early,-147
7433257,L97 Mâarif - Anassi,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_1340,trip_8638,8/21/2025 3:30,43.8,8/26/2040 10:06,high,early,899
7433385,L63 Sidi Al Khadir - Salmia 2 Terminus,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_4429,trip_6077,8/21/2025 3:45,53.9,8/27/2040 10:06,high,delayed,462
7460155,L22 Mandarouna - Place Maréchal,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_1948,trip_8169,8/21/2025 4:00,59.1,8/28/2040 10:06,low,delayed,347
7461278,L38 El Hank - Hay El Falah,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_7058,trip_7465,8/21/2025 4:15,57.1,8/29/2040 10:06,low,early,775
7465467,L60 Jamila - Moulay Youssef(Hôpital Sofi),bus,5033697050,Rachad,33.5664095,-7.6094263,veh_6377,trip_9552,8/21/2025 4:30,55.9,8/30/2040 10:06,low,on_time,-62
8275661,Tram 2: Aïn Diab > Sidi Bernoussi,tram,5033697050,Rachad,33.5664095,-7.6094263,veh_1660,trip_6687,8/21/2025 4:45,57.2,8/31/2040 10:06,high,delayed,532
9518676,Tram 2: Sidi Bernoussi > Aïn Diab,tram,5033697050,Rachad,33.5664095,-7.6094263,veh_2272,trip_8499,8/21/2025 5:00,17.3,9/1/2040 10:06,low,on_time,823
14786084,L51 G. R. Ouled Ziane-Errahma,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_5134,trip_7815,8/21/2025 5:15,58.1,9/2/2040 10:06,medium,delayed,-251
14786085,L51 Errahma-G. R. Ouled Ziane,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_5847,trip_8361,8/21/2025 5:30,1.5,9/3/2040 10:06,high,delayed,136
14873787,L143 Tacharouk-Ferara,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_5148,trip_8264,8/21/2025 5:45,44.6,9/4/2040 10:06,medium,early,144
6278180,L67 Moulay Youssef(Hôpital Sofi) - Ouad Dahab,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_7576,trip_9379,8/21/2025 6:00,29,9/5/2040 10:06,low,delayed,-158
6281535,L60 Moulay Youssef(Hôpital Sofi) - Jamila,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_9802,trip_6730,8/21/2025 6:15,51.9,9/6/2040 10:06,high,on_time,524
6281796,L63 Salmia 2 Terminus - Sidi Al Khadir,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_3074,trip_7344,8/21/2025 6:30,2.6,9/7/2040 10:06,high,on_time,36
6283392,L22 Place Maréchal - Mandarouna,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_9696,trip_8283,8/21/2025 6:45,35.3,9/8/2040 10:06,high,on_time,729
6287182,L97 Anassi - Mâarif,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_5263,trip_8748,8/21/2025 7:00,37.1,9/9/2040 10:06,low,delayed,-197
6287399,L97B Faculté Ben M'Sick - Lissasfa,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_7919,trip_6502,8/21/2025 7:15,9.8,9/10/2040 10:06,medium,on_time,53
6292331,L143 Ferara - Tacharouk,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_5150,trip_8430,8/21/2025 7:30,19.5,9/11/2040 10:06,low,delayed,197
6296033,L38 Hay El Falah - El Hank,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_6408,trip_5472,8/21/2025 7:45,42.8,9/12/2040 10:06,high,delayed,-29
7433132,L67 Ouad Dahab - Moulay Youssef(Hôpital Sofi),bus,5033697050,Rachad,33.5664095,-7.6094263,veh_4638,trip_7101,8/21/2025 8:00,55.6,9/13/2040 10:06,medium,on_time,-3
7433169,L97B Lissasfa - Faculté Ben M'Sick,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_1183,trip_6447,8/21/2025 8:15,34.3,9/14/2040 10:06,high,delayed,-87
7433257,L97 Mâarif - Anassi,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_2320,trip_5818,8/21/2025 8:30,32.9,9/15/2040 10:06,high,on_time,566
7433385,L63 Sidi Al Khadir - Salmia 2 Terminus,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_3556,trip_7910,8/21/2025 8:45,9.6,9/16/2040 10:06,medium,early,-7
7460155,L22 Mandarouna - Place Maréchal,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_5381,trip_7096,8/21/2025 9:00,10.3,9/17/2040 10:06,low,on_time,-258
7461278,L38 El Hank - Hay El Falah,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_1581,trip_8461,8/21/2025 9:15,27.5,9/18/2040 10:06,high,delayed,698
7465467,L60 Jamila - Moulay Youssef(Hôpital Sofi),bus,5033697050,Rachad,33.5664095,-7.6094263,veh_2591,trip_6252,8/21/2025 9:30,7.9,9/19/2040 10:06,medium,on_time,602
8275661,Tram 2: Aïn Diab > Sidi Bernoussi,tram,5033697050,Rachad,33.5664095,-7.6094263,veh_1931,trip_8792,8/21/2025 9:45,25.3,9/20/2040 10:06,high,early,230
9518676,Tram 2: Sidi Bernoussi > Aïn Diab,tram,5033697050,Rachad,33.5664095,-7.6094263,veh_1659,trip_8291,8/21/2025 10:00,17.4,9/21/2040 10:06,high,delayed,702
14786084,L51 G. R. Ouled Ziane-Errahma,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_7536,trip_7775,8/21/2025 10:15,34.2,9/22/2040 10:06,medium,early,557
14786085,L51 Errahma-G. R. Ouled Ziane,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_5876,trip_7851,8/21/2025 10:30,52.9,9/23/2040 10:06,medium,early,35
14873787,L143 Tacharouk-Ferara,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_4189,trip_6277,8/21/2025 10:45,30.9,9/24/2040 10:06,high,on_time,134
6278180,L67 Moulay Youssef(Hôpital Sofi) - Ouad Dahab,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_6087,trip_7810,8/21/2025 11:00,23.2,9/25/2040 10:06,low,early,864
6287182,L97 Anassi - Mâarif,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_4652,trip_5587,8/21/2025 11:15,51.6,9/26/2040 10:06,low,delayed,217
6292331,L143 Ferara - Tacharouk,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_7400,trip_7662,8/21/2025 11:30,52.5,9/27/2040 10:06,medium,on_time,893
6296033,L38 Hay El Falah - El Hank,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_1485,trip_9255,8/21/2025 11:45,56.9,9/28/2040 10:06,medium,on_time,332
7433132,L67 Ouad Dahab - Moulay Youssef(Hôpital Sofi),bus,5033697050,Rachad,33.5664095,-7.6094263,veh_2428,trip_5322,8/21/2025 12:00,38.3,9/29/2040 10:06,medium,on_time,164
7433257,L97 Mâarif - Anassi,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_9628,trip_9305,8/21/2025 12:15,57.5,9/30/2040 10:06,medium,delayed,-154
7461278,L38 El Hank - Hay El Falah,bus,5033697050,Rachad,33.5664095,-7.6094263,veh_7035,trip_9472,8/21/2025 12:30,42.6,10/1/2040 10:06,low,delayed,-47
8275661,Tram 2: Aïn Diab > Sidi Bernoussi,tram,5033697050,Rachad,33.5664095,-7.6094263,veh_4299,trip_7488,8/21/2025 12:45,23.1,10/2/2040 10:06,high,delayed,234
9518676,Tram 2: Sidi Bernoussi > Aïn Diab,tram,5033697050,Rachad,33.5664095,-7.6094263,veh_4867,trip_6798,8/21/2025 13:00,30.6,10/3/2040 10:06,medium,on_time,747
